########Default mode########
2015-12-08 11:56:36 2490 null
2015-12-08 11:56:36 2490 null
2015-12-08 11:56:36 2490 null
########Default mode########
2015-12-08 11:59:04 6310 GYROSCOPE 513393767867129  x:0.22710599 y:0.46398 z:-0.53723997
2015-12-08 11:59:04 6310 ACCELEROMETER 513403597596605  x:-1.44118 y:3.033056 z:11.31416
2015-12-08 11:59:04 6310 GRAVITY 15818009736738405  x:-0.7621292 y:3.172971 z:9.2478
###########walk mode###########
2015-12-08 11:59:04 6920 GYROSCOPE 513393767867129  x:0.22710599 y:0.46398 z:-0.53723997
2015-12-08 11:59:04 6920 ACCELEROMETER 513403621278115  x:-1.755728 y:2.802228 z:10.21982
2015-12-08 11:59:04 6920 GRAVITY 15818009736738405  x:-0.7621292 y:3.172971 z:9.2478
###########walk mode###########
2015-12-08 11:59:04 7530 GYROSCOPE 513393767867129  x:0.22710599 y:0.46398 z:-0.53723997
2015-12-08 11:59:04 7530 ACCELEROMETER 513403740088428  x:-1.217528 y:2.5438921 z:9.656505
2015-12-08 11:59:04 7530 GRAVITY 15818009736738405  x:0.60365725 y:2.7497418 z:9.393877
###########walk mode###########
2015-12-08 11:59:04 8130 GYROSCOPE 513393767867129  x:0.22710599 y:0.46398 z:-0.53723997
2015-12-08 11:59:04 8130 ACCELEROMETER 513403740088428  x:-1.217528 y:2.5438921 z:9.656505
2015-12-08 11:59:04 8130 GRAVITY 15818009736738405  x:0.60365725 y:2.7497418 z:9.393877
###########walk mode###########
2015-12-08 11:59:04 8740 GYROSCOPE 513403799740251  x:0.72771597 y:-0.771672 z:-1.290597
2015-12-08 11:59:04 8740 ACCELEROMETER 513403799740251  x:-1.09434 y:2.340572 z:8.5813
2015-12-08 11:59:04 8740 GRAVITY 15818009736738405  x:-1.3026032 y:2.7913046 z:9.310329
###########walk mode###########
2015-12-08 11:59:04 9350 GYROSCOPE 513403859168115  x:0.714285 y:-1.021977 z:-1.487178
2015-12-08 11:59:04 9350 ACCELEROMETER 513403859168115  x:-1.14816 y:1.65048 z:8.497581
2015-12-08 11:59:04 9350 GRAVITY 15818009736738405  x:-1.0637383 y:2.8558342 z:9.321108
###########walk mode###########
2015-12-08 11:59:04 9970 GYROSCOPE 513403918873011  x:-0.098900996 y:-0.770451 z:-1.561659
2015-12-08 11:59:04 9970 ACCELEROMETER 513403918873011  x:-2.0033 y:1.627756 z:7.9629683
2015-12-08 11:59:04 9970 GRAVITY 15818009736738405  x:-0.9474657 y:2.4836144 z:9.43951
###########walk mode###########
2015-12-08 11:59:05 0570 GYROSCOPE 513403978575042  x:-0.028083 y:-0.69597 z:-1.4505479
2015-12-08 11:59:05 0570 ACCELEROMETER 513403978575042  x:-1.538056 y:2.100176 z:9.492652
2015-12-08 11:59:05 0570 GRAVITY 15818009736738405  x:-1.0298696 y:2.0743787 z:9.529256
###########walk mode###########
2015-12-08 11:59:05 1170 GYROSCOPE 513404038264261  x:-0.135531 y:-0.72527397 z:-1.691085
2015-12-08 11:59:05 1170 ACCELEROMETER 513404098055875  x:-1.773668 y:2.662296 z:10.081084
2015-12-08 11:59:05 1170 GRAVITY 15818009736738405  x:-0.8536479 y:2.1269135 z:9.53509
###########walk mode###########
2015-12-08 11:59:05 1780 GYROSCOPE 513404098055875  x:-0.142857 y:-0.730158 z:-1.597068
2015-12-08 11:59:05 1780 ACCELEROMETER 513404157937907  x:-1.87772 y:2.952924 z:9.894508
2015-12-08 11:59:05 1780 GRAVITY 15818009736738405  x:-0.77018666 y:2.0943458 z:9.549393
###########walk mode###########
2015-12-08 11:59:05 2390 GYROSCOPE 513404157937907  x:0.015873 y:-0.766788 z:-1.556775
2015-12-08 11:59:05 2390 ACCELEROMETER 513404218059469  x:-1.932736 y:2.950532 z:8.943688
2015-12-08 11:59:05 2390 GRAVITY 15818009736738405  x:-0.6169841 y:2.2655778 z:9.521391
###########walk mode###########
2015-12-08 11:59:05 2990 GYROSCOPE 513404277076344  x:0.065934 y:-0.771672 z:-1.525029
2015-12-08 11:59:05 2990 ACCELEROMETER 513404277076344  x:-2.076256 y:3.0713282 z:8.041904
2015-12-08 11:59:05 2990 GRAVITY 15818009736738405  x:-0.5469458 y:2.44526 z:9.481137
###########walk mode###########
2015-12-08 11:59:05 3590 GYROSCOPE 513404277076344  x:0.065934 y:-0.771672 z:-1.525029
2015-12-08 11:59:05 3590 ACCELEROMETER 513404337457230  x:-1.624168 y:2.856048 z:9.480692
2015-12-08 11:59:05 3590 GRAVITY 15818009736738405  x:-0.3962496 y:2.6146073 z:9.443369
###########walk mode###########
2015-12-08 11:59:05 4190 GYROSCOPE 513404397161032  x:-0.072039 y:-0.72771597 z:-1.559217
2015-12-08 11:59:05 4190 ACCELEROMETER 513404397161032  x:-1.5571921 y:2.878772 z:9.907664
2015-12-08 11:59:05 4190 GRAVITY 15818009736738405  x:-0.2682707 y:2.665115 z:9.433747
###########walk mode###########
2015-12-08 11:59:05 4790 GYROSCOPE 513404456863636  x:0.070818 y:-0.501831 z:-1.495725
2015-12-08 11:59:05 4790 ACCELEROMETER 513404456863636  x:-1.544036 y:3.1096 z:10.851308
2015-12-08 11:59:05 4790 GRAVITY 15818009736738405  x:-0.34410462 y:2.6120794 z:9.446112
###########walk mode###########
2015-12-08 11:59:05 5390 GYROSCOPE 513404516662229  x:0.42490798 y:-0.406593 z:-1.518924
2015-12-08 11:59:05 5390 ACCELEROMETER 513404516662229  x:-0.758264 y:3.168204 z:9.628996
2015-12-08 11:59:05 5390 GRAVITY 15818009736738405  x:-0.4983503 y:2.6941948 z:9.4161215
###########walk mode###########
2015-12-08 11:59:05 5990 GYROSCOPE 513404576283011  x:-0.067154996 y:-0.323565 z:-1.645908
2015-12-08 11:59:05 5990 ACCELEROMETER 513404576283011  x:-0.93288004 y:2.191072 z:9.294116
2015-12-08 11:59:05 5990 GRAVITY 15818009736738405  x:-0.57816386 y:2.8069975 z:9.378533
###########walk mode###########
2015-12-08 11:59:05 6600 GYROSCOPE 513404635952021  x:0.350427 y:0.46398 z:-1.274724
2015-12-08 11:59:05 6600 ACCELEROMETER 513404635952021  x:-0.764244 y:2.2783802 z:9.782084
2015-12-08 11:59:05 6600 GRAVITY 15818009736738405  x:-0.9334325 y:2.5959637 z:9.410635
###########walk mode###########
2015-12-08 11:59:05 7220 GYROSCOPE 513404695322125  x:0.611721 y:-0.020756999 z:-1.293039
2015-12-08 11:59:05 7220 ACCELEROMETER 513404695322125  x:-0.474812 y:2.728076 z:8.544224
2015-12-08 11:59:05 7220 GRAVITY 15818009736738405  x:-1.2495382 y:2.6791115 z:9.350477
###########walk mode###########
2015-12-08 11:59:05 7840 GYROSCOPE 513404755336188  x:0.124542 y:-0.21123299 z:-1.197801
2015-12-08 11:59:05 7840 ACCELEROMETER 513404755336188  x:-1.7748641 y:2.49366 z:8.962824
2015-12-08 11:59:05 7840 GRAVITY 15818009736738405  x:-1.4146999 y:2.8067327 z:9.2893095
###########walk mode###########
2015-12-08 11:59:05 8450 GYROSCOPE 513404815087646  x:0.003663 y:-0.483516 z:-0.737484
2015-12-08 11:59:05 8450 ACCELEROMETER 513404815087646  x:-1.3335401 y:3.2901962 z:9.745008
2015-12-08 11:59:05 8450 GRAVITY 15818009736738405  x:-1.3972126 y:2.7358634 z:9.313069
###########walk mode###########
2015-12-08 11:59:05 9060 GYROSCOPE 513404876115563  x:0.432234 y:-0.032967 z:-0.653235
2015-12-08 11:59:05 9060 ACCELEROMETER 513404876115563  x:0.28106 y:3.706404 z:9.840688
2015-12-08 11:59:05 9060 GRAVITY 15818009736738405  x:-1.3388301 y:2.819662 z:9.296635
###########walk mode###########
2015-12-08 11:59:05 9670 GYROSCOPE 513404934462229  x:0.483516 y:-0.13308899 z:-0.86691
2015-12-08 11:59:05 9670 ACCELEROMETER 513404934462229  x:-0.44371602 y:3.470792 z:8.200973
2015-12-08 11:59:05 9670 GRAVITY 15818009736738405  x:-1.3430653 y:3.076319 z:9.214274
###########walk mode###########
2015-12-08 11:59:06 0270 GYROSCOPE 513404995520823  x:0.48839998 y:-0.37851 z:-0.53846097
2015-12-08 11:59:06 0270 ACCELEROMETER 513404995520823  x:-1.373008 y:3.1945162 z:8.824088
2015-12-08 11:59:06 0270 GRAVITY 15818009736738405  x:-1.2652081 y:3.3539886 z:9.128
###########walk mode###########
2015-12-08 11:59:06 0880 GYROSCOPE 513405053518531  x:0.288156 y:-0.97191596 z:-0.368742
2015-12-08 11:59:06 0880 ACCELEROMETER 513405053518531  x:-1.8011761 y:3.146676 z:8.430604
2015-12-08 11:59:06 0880 GRAVITY 15818009736738405  x:-0.9860126 y:3.6153398 z:9.062422
###########walk mode###########
2015-12-08 11:59:06 1490 GYROSCOPE 513405113579104  x:0.173382 y:0.057386998 z:-0.407814
2015-12-08 11:59:06 1490 ACCELEROMETER 513405113579104  x:-2.994784 y:2.82854 z:10.012912
2015-12-08 11:59:06 1490 GRAVITY 15818009736738405  x:-0.8533638 y:3.6576638 z:9.058901
###########walk mode###########
2015-12-08 11:59:06 2110 GYROSCOPE 513405173274729  x:0.294261 y:-0.792429 z:-0.349206
2015-12-08 11:59:06 2110 ACCELEROMETER 513405173274729  x:-3.2196321 y:2.25446 z:8.3002405
2015-12-08 11:59:06 2110 GRAVITY 15818009736738405  x:-0.76920116 y:3.7855818 z:9.013772
###########walk mode###########
2015-12-08 11:59:06 2730 GYROSCOPE 513405234309833  x:-1.0097669 y:-0.042735 z:0.035409
2015-12-08 11:59:06 2730 ACCELEROMETER 513405234309833  x:-3.45644 y:2.115724 z:8.983156
2015-12-08 11:59:06 2730 GRAVITY 15818009736738405  x:-0.7752385 y:3.5897634 z:9.0930195
###########walk mode###########
2015-12-08 11:59:06 3340 GYROSCOPE 513405292682802  x:-0.192918 y:-0.084249 z:0.334554
2015-12-08 11:59:06 3340 ACCELEROMETER 513405292682802  x:-2.12888 y:3.0868762 z:9.684012
2015-12-08 11:59:06 3340 GRAVITY 15818009736738405  x:-0.91637856 y:3.147829 z:9.2423935
###########walk mode###########
2015-12-08 11:59:06 3950 GYROSCOPE 513405352386240  x:-0.062271 y:0.214896 z:0.255189
2015-12-08 11:59:06 3950 ACCELEROMETER 513405352386240  x:-3.5616882 y:2.88236 z:7.9199123
2015-12-08 11:59:06 3950 GRAVITY 15818009736738405  x:-1.1173486 y:3.0902712 z:9.239706
###########walk mode###########
2015-12-08 11:59:06 4550 GYROSCOPE 513405413180042  x:-0.126984 y:0.336996 z:0.604395
2015-12-08 11:59:06 4550 ACCELEROMETER 513405413180042  x:-2.8955162 y:2.8106 z:9.120696
2015-12-08 11:59:06 4550 GRAVITY 15818009736738405  x:-1.3958551 y:3.1518607 z:9.180837
###########walk mode###########
2015-12-08 11:59:06 5160 GYROSCOPE 513405471796292  x:-0.111111 y:-0.020756999 z:0.827838
2015-12-08 11:59:06 5160 ACCELEROMETER 513405471796292  x:-2.974452 y:2.751996 z:9.206808
2015-12-08 11:59:06 5160 GRAVITY 15818009736738405  x:-1.5535947 y:3.141303 z:9.159091
###########walk mode###########
2015-12-08 11:59:06 5770 GYROSCOPE 513405532568010  x:-0.235653 y:0.240537 z:0.996336
2015-12-08 11:59:06 5770 ACCELEROMETER 513405532568010  x:-3.464812 y:2.812992 z:9.087208
2015-12-08 11:59:06 5770 GRAVITY 15818009736738405  x:-1.6340102 y:3.0793514 z:9.166134
###########walk mode###########
2015-12-08 11:59:06 6370 GYROSCOPE 513405591193739  x:-0.006105 y:0.26861998 z:1.150182
2015-12-08 11:59:06 6370 ACCELEROMETER 513405591193739  x:-3.5162401 y:2.353728 z:9.739028
2015-12-08 11:59:06 6370 GRAVITY 15818009736738405  x:-1.7565708 y:3.082533 z:9.142365
###########walk mode###########
2015-12-08 11:59:06 6980 GYROSCOPE 513405650894833  x:-0.010989 y:0.417582 z:1.333332
2015-12-08 11:59:06 6980 ACCELEROMETER 513405650894833  x:-2.396784 y:2.838108 z:9.368268
2015-12-08 11:59:06 6980 GRAVITY 15818009736738405  x:-1.9045014 y:3.1595619 z:9.086278
###########walk mode###########
2015-12-08 11:59:06 7590 GYROSCOPE 513405711977437  x:0.271062 y:0.471306 z:1.161171
2015-12-08 11:59:06 7590 ACCELEROMETER 513405711977437  x:-2.381236 y:3.039036 z:9.42448
2015-12-08 11:59:06 7590 GRAVITY 15818009736738405  x:-1.9965945 y:3.3062675 z:9.014022
###########walk mode###########
2015-12-08 11:59:06 8200 GYROSCOPE 513405770326135  x:-0.34188 y:0.85469997 z:1.195359
2015-12-08 11:59:06 8200 ACCELEROMETER 513405770326135  x:-1.724632 y:3.6143122 z:7.7153964
2015-12-08 11:59:06 8200 GRAVITY 15818009736738405  x:-2.1682267 y:3.4450312 z:8.921937
###########walk mode###########
2015-12-08 11:59:06 8800 GYROSCOPE 513405830083531  x:-0.576312 y:1.361415 z:1.368741
2015-12-08 11:59:06 8800 ACCELEROMETER 513405830083531  x:-0.618332 y:3.062956 z:10.808252
2015-12-08 11:59:06 8800 GRAVITY 15818009736738405  x:-2.4786856 y:3.4233458 z:8.849137
###########walk mode###########
2015-12-08 11:59:06 9420 GYROSCOPE 513405889706969  x:0.042735 y:1.124541 z:1.594626
2015-12-08 11:59:06 9420 ACCELEROMETER 513405889706969  x:-0.796536 y:2.658708 z:10.35138
2015-12-08 11:59:06 9420 GRAVITY 15818009736738405  x:-2.6694508 y:3.4109523 z:8.798286
###########walk mode###########
2015-12-08 11:59:07 0030 GYROSCOPE 513405950766396  x:0.217338 y:0.63492 z:1.158729
2015-12-08 11:59:07 0030 ACCELEROMETER 513405950766396  x:-0.363584 y:2.58934 z:9.051329
2015-12-08 11:59:07 0030 GRAVITY 15818009736738405  x:-2.6671631 y:3.5731628 z:8.734365
###########walk mode###########
2015-12-08 11:59:07 0630 GYROSCOPE 513406009116500  x:-0.461538 y:0.48839998 z:1.3260059
2015-12-08 11:59:07 0630 ACCELEROMETER 513406009116500  x:-1.645696 y:1.1684921 z:8.996312
2015-12-08 11:59:07 0630 GRAVITY 15818009736738405  x:-2.5290074 y:3.5095563 z:8.800996
###########walk mode###########
2015-12-08 11:59:07 1250 GYROSCOPE 513406068820718  x:-0.18192899 y:0.36263698 z:1.566543
2015-12-08 11:59:07 1250 ACCELEROMETER 513406068820718  x:-1.5201161 y:1.984164 z:8.900632
2015-12-08 11:59:07 1250 GRAVITY 15818009736738405  x:-2.295842 y:3.2775242 z:8.953063
###########walk mode###########
2015-12-08 11:59:07 1850 GYROSCOPE 513406128515979  x:-0.604395 y:0.503052 z:1.625151
2015-12-08 11:59:07 1850 ACCELEROMETER 513406128515979  x:-1.6959281 y:2.3214362 z:8.165092
2015-12-08 11:59:07 1850 GRAVITY 15818009736738405  x:-2.1243048 y:3.095806 z:9.059455
###########walk mode###########
2015-12-08 11:59:07 2470 GYROSCOPE 513406188135250  x:-0.289377 y:0.506715 z:1.62393
2015-12-08 11:59:07 2470 ACCELEROMETER 513406188135250  x:-1.149356 y:2.665884 z:8.696116
2015-12-08 11:59:07 2470 GRAVITY 15818009736738405  x:-2.020585 y:2.9884949 z:9.11902
###########walk mode###########
2015-12-08 11:59:07 3070 GYROSCOPE 513406247775354  x:-0.627594 y:0.54945 z:1.55067
2015-12-08 11:59:07 3070 ACCELEROMETER 513406247775354  x:-1.408888 y:2.339376 z:9.282156
2015-12-08 11:59:07 3070 GRAVITY 15818009736738405  x:-1.9430604 y:2.8569417 z:9.177842
###########walk mode###########
2015-12-08 11:59:07 3710 GYROSCOPE 513406307585198  x:-0.24297899 y:0.53357697 z:1.744809
2015-12-08 11:59:07 3710 ACCELEROMETER 513406307585198  x:-1.389752 y:2.775916 z:8.891065
2015-12-08 11:59:07 3710 GRAVITY 15818009736738405  x:-1.8937361 y:2.737989 z:9.224292
###########walk mode###########
2015-12-08 11:59:07 4300 GYROSCOPE 513406366736135  x:-0.26739898 y:0.606837 z:1.736262
2015-12-08 11:59:07 4300 ACCELEROMETER 513406366736135  x:-2.05712 y:2.8704 z:8.752328
2015-12-08 11:59:07 4300 GRAVITY 15818009736738405  x:-1.8605335 y:2.7649612 z:9.223003
###########walk mode###########
2015-12-08 11:59:07 4910 GYROSCOPE 513406427039520  x:-0.233211 y:0.506715 z:1.8363839
2015-12-08 11:59:07 4910 ACCELEROMETER 513406427039520  x:-2.151604 y:2.606084 z:9.8801565
2015-12-08 11:59:07 4910 GRAVITY 15818009736738405  x:-1.8740402 y:2.852361 z:9.193606
###########walk mode###########
2015-12-08 11:59:07 5530 GYROSCOPE 513406486474937  x:-0.161172 y:0.706959 z:2.135529
2015-12-08 11:59:07 5530 ACCELEROMETER 513406486474937  x:-2.718508 y:2.243696 z:11.273497
2015-12-08 11:59:07 5530 GRAVITY 15818009736738405  x:-1.87051 y:2.8788068 z:9.18608
###########walk mode###########
2015-12-08 11:59:07 6150 GYROSCOPE 513406547779416  x:0.307692 y:0.076923 z:2.2686179
2015-12-08 11:59:07 6150 ACCELEROMETER 513406547779416  x:-2.814188 y:1.490216 z:10.41716
2015-12-08 11:59:07 6150 GRAVITY 15818009736738405  x:-1.749517 y:3.0271766 z:9.162193
###########walk mode###########
2015-12-08 11:59:07 6770 GYROSCOPE 513406607483322  x:0.174603 y:0.875457 z:2.825394
2015-12-08 11:59:07 6770 ACCELEROMETER 513406607483322  x:-2.9792361 y:0.076544 z:10.313108
2015-12-08 11:59:07 6770 GRAVITY 15818009736738405  x:-1.5793736 y:3.158374 z:9.148806
###########walk mode###########
2015-12-08 11:59:07 7380 GYROSCOPE 513406665854000  x:0.544566 y:1.1343089 z:2.995113
2015-12-08 11:59:07 7380 ACCELEROMETER 513406665854000  x:-1.462708 y:1.99732 z:8.002437
2015-12-08 11:59:07 7380 GRAVITY 15818009736738405  x:-1.7257569 y:3.2438502 z:9.092282
###########walk mode###########
2015-12-08 11:59:07 7990 GYROSCOPE 513406725542489  x:-0.583638 y:1.398045 z:2.379729
2015-12-08 11:59:07 7990 ACCELEROMETER 513406725542489  x:-1.41726 y:2.444624 z:9.7569685
2015-12-08 11:59:07 7990 GRAVITY 15818009736738405  x:-1.8587785 y:3.4086785 z:9.005345
###########walk mode###########
2015-12-08 11:59:07 8600 GYROSCOPE 513406785124156  x:-0.437118 y:1.344321 z:2.108667
2015-12-08 11:59:07 8600 ACCELEROMETER 513406785124156  x:-1.2259 y:1.917188 z:9.313252
2015-12-08 11:59:07 8600 GRAVITY 15818009736738405  x:-2.1399536 y:3.358968 z:8.961492
###########walk mode###########
2015-12-08 11:59:07 9230 GYROSCOPE 513406844689520  x:-0.471306 y:1.157508 z:2.08791
2015-12-08 11:59:07 9230 ACCELEROMETER 513406844689520  x:-1.862172 y:2.084628 z:9.062092
2015-12-08 11:59:07 9230 GRAVITY 15818009736738405  x:-2.4350626 y:3.095234 z:8.9811125
###########walk mode###########
2015-12-08 11:59:07 9840 GYROSCOPE 513406904400979  x:-0.39194098 y:0.947496 z:1.969473
2015-12-08 11:59:07 9840 ACCELEROMETER 513406904400979  x:-0.235612 y:3.131128 z:9.321624
2015-12-08 11:59:07 9840 GRAVITY 15818009736738405  x:-2.4350626 y:3.095234 z:8.9811125
###########walk mode###########
2015-12-08 11:59:08 0450 GYROSCOPE 513406964121447  x:-0.350427 y:0.869352 z:1.28205
2015-12-08 11:59:08 0450 ACCELEROMETER 513406964121447  x:0.438932 y:3.60594 z:9.33478
2015-12-08 11:59:08 0450 GRAVITY 15818009736738405  x:-2.389662 y:2.9780228 z:9.03279
###########walk mode###########
2015-12-08 11:59:08 1060 GYROSCOPE 513407023846604  x:-0.32966998 y:0.365079 z:0.957264
2015-12-08 11:59:08 1060 ACCELEROMETER 513407023846604  x:0.272688 y:2.877576 z:9.529728
2015-12-08 11:59:08 1060 GRAVITY 15818009736738405  x:-2.389662 y:2.9780228 z:9.03279
###########walk mode###########
2015-12-08 11:59:08 1670 GYROSCOPE 513407085133114  x:-0.78266096 y:0.306471 z:0.770451
2015-12-08 11:59:08 1670 ACCELEROMETER 513407143488531  x:0.85514003 y:3.5162401 z:9.808396
2015-12-08 11:59:08 1670 GRAVITY 15818009736738405  x:-1.8264142 y:2.4675522 z:9.313742
###########walk mode###########
2015-12-08 11:59:08 2290 GYROSCOPE 513407203179312  x:0.032967 y:0.177045 z:0.316239
2015-12-08 11:59:08 2290 ACCELEROMETER 513407203179312  x:-0.06578 y:2.736448 z:7.878052
2015-12-08 11:59:08 2290 GRAVITY 15818009736738405  x:-1.4635748 y:2.5594292 z:9.352949
###########walk mode###########
2015-12-08 11:59:08 2890 GYROSCOPE 513407262620249  x:-0.48839998 y:0.039072 z:0.247863
2015-12-08 11:59:08 2890 ACCELEROMETER 513407262620249  x:0.319332 y:2.11094 z:8.865948
2015-12-08 11:59:08 2890 GRAVITY 15818009736738405  x:-1.3020567 y:2.5207279 z:9.387277
###########walk mode###########
2015-12-08 11:59:08 3500 GYROSCOPE 513407322708635  x:-0.118437 y:0.224664 z:0.344322
2015-12-08 11:59:08 3500 ACCELEROMETER 513407322708635  x:0.23920001 y:2.659904 z:9.096776
2015-12-08 11:59:08 3500 GRAVITY 15818009736738405  x:-1.17001 y:2.2946997 z:9.4623375
###########walk mode###########
2015-12-08 11:59:08 4110 GYROSCOPE 513407382298062  x:0.006105 y:0.271062 z:0.290598
2015-12-08 11:59:08 4110 ACCELEROMETER 513407382298062  x:0.84796405 y:3.46242 z:8.153132
2015-12-08 11:59:08 4110 GRAVITY 15818009736738405  x:-1.0615221 y:2.291975 z:9.475779
###########walk mode###########
2015-12-08 11:59:08 4710 GYROSCOPE 513407442000145  x:-0.238095 y:0.313797 z:-0.052503
2015-12-08 11:59:08 4710 ACCELEROMETER 513407442000145  x:0.510692 y:2.7567801 z:8.804953
2015-12-08 11:59:08 4710 GRAVITY 15818009736738405  x:-0.9985832 y:2.401643 z:9.4554405
###########walk mode###########
2015-12-08 11:59:08 5320 GYROSCOPE 513407501647072  x:-0.159951 y:0.18315 z:0.018315
2015-12-08 11:59:08 5320 ACCELEROMETER 513407501647072  x:0.808496 y:2.640768 z:9.59192
2015-12-08 11:59:08 5320 GRAVITY 15818009736738405  x:-0.9194731 y:2.4030972 z:9.463091
###########walk mode###########
2015-12-08 11:59:08 5930 GYROSCOPE 513407561413426  x:-0.090353996 y:0.137973 z:-0.17094
2015-12-08 11:59:08 5930 ACCELEROMETER 513407561413426  x:1.252212 y:3.0928562 z:10.27962
2015-12-08 11:59:08 5930 GRAVITY 15818009736738405  x:-0.09879465 y:2.5139525 z:9.478432
###########walk mode###########
2015-12-08 11:59:08 6540 GYROSCOPE 513407620979937  x:0.404151 y:0.040293 z:-0.324786
2015-12-08 11:59:08 6540 ACCELEROMETER 513407620979937  x:0.288236 y:2.9696681 z:9.570393
2015-12-08 11:59:08 6540 GRAVITY 15818009736738405  x:0.6607137 y:2.7740107 z:9.3828945
###########walk mode###########
2015-12-08 11:59:08 7150 GYROSCOPE 513407680646135  x:-0.067154996 y:-0.194139 z:-0.445665
2015-12-08 11:59:08 7150 ACCELEROMETER 513407680646135  x:-0.2691 y:3.267472 z:9.267804
2015-12-08 11:59:08 7150 GRAVITY 15818009736738405  x:0.70640004 y:2.8801744 z:9.347513
###########walk mode###########
2015-12-08 11:59:08 7770 GYROSCOPE 513407740522124  x:-0.059829 y:-0.514041 z:-0.517704
2015-12-08 11:59:08 7770 ACCELEROMETER 513407740522124  x:-2.109744 y:2.29632 z:9.314448
2015-12-08 11:59:08 7770 GRAVITY 15818009736738405  x:0.72863823 y:2.904454 z:9.338288
###########walk mode###########
2015-12-08 11:59:08 8370 GYROSCOPE 513407800199520  x:-0.450549 y:-0.74481 z:-0.338217
2015-12-08 11:59:08 8370 ACCELEROMETER 513407800199520  x:-1.7916081 y:2.243696 z:10.603736
2015-12-08 11:59:08 8370 GRAVITY 15818009736738405  x:0.8256498 y:2.762982 z:9.373081
###########walk mode###########
2015-12-08 11:59:08 8980 GYROSCOPE 513407861260249  x:0.442002 y:-0.471306 z:-0.45909598
